transcript_id,transcript_position,read_index,probability_modified
ENST00000393394.5,234,965565.0,0.0089892549440265
ENST00000393394.5,234,965576.0,0.0036527607589960
ENST00000393394.5,234,965578.0,0.0019211007747799
ENST00000393394.5,234,965579.0,0.0000165572982951
ENST00000393394.5,234,965584.0,0.0005546458996832
ENST00000393394.5,234,965586.0,0.0002467058948241
ENST00000393394.5,234,965603.0,0.0021734547335654
ENST00000393394.5,234,965607.0,0.0000003548304335
ENST00000393394.5,234,965608.0,0.0061165052466094
ENST00000393394.5,234,965613.0,0.0000036079204619
ENST00000393394.5,234,965614.0,0.0798182711005211
ENST00000393394.5,234,965617.0,0.0003951457329094
ENST00000393394.5,234,965621.0,0.3243466913700104
ENST00000393394.5,234,965633.0,0.0001288182975259
ENST00000393394.5,234,965549.0,0.0000066162015173
ENST00000393394.5,234,965545.0,0.0000684667975293
ENST00000393394.5,234,965542.0,0.0008837293135002
ENST00000393394.5,234,965539.0,0.0026722089387476
ENST00000393394.5,234,965477.0,0.0000115353050205
ENST00000393394.5,234,965478.0,0.0001554469490657
ENST00000393394.5,234,965479.0,0.0026920712552965
ENST00000393394.5,234,965484.0,0.0001141740867752
ENST00000393394.5,234,965491.0,0.0022470238618553
ENST00000393394.5,234,965495.0,0.0054535376839340
ENST00000393394.5,234,965496.0,0.0118240807205439
ENST00000393394.5,234,965635.0,0.0000311781150231
ENST00000393394.5,234,965503.0,0.0001221686397912
ENST00000393394.5,234,965506.0,0.3822256326675415
ENST00000393394.5,234,965509.0,0.0776867493987083
ENST00000393394.5,234,965512.0,0.0014820871874690
ENST00000393394.5,234,965515.0,0.1756935268640518
ENST00000393394.5,234,965517.0,0.0012772468617186
ENST00000393394.5,234,965526.0,0.0004547810531221
ENST00000393394.5,234,965527.0,0.0413770861923695
ENST00000393394.5,234,965504.0,0.0000681606834405
ENST00000393394.5,234,965952.0,0.0073626604862511
ENST00000393394.5,234,965963.0,0.0000015920920760
ENST00000393394.5,234,965966.0,0.0337392129004002
ENST00000393394.5,234,966351.0,0.0002709711261559
ENST00000393394.5,234,966355.0,0.0006019624415785
ENST00000393394.5,234,966356.0,0.0025496787857264
ENST00000393394.5,234,966357.0,0.0425121486186981
ENST00000393394.5,234,966360.0,0.0002469244936947
ENST00000393394.5,234,966361.0,0.0009520506719127
ENST00000393394.5,234,966369.0,0.0078703630715609
ENST00000393394.5,234,966372.0,0.0007014888687991
ENST00000393394.5,234,966374.0,0.0000237586064031
ENST00000393394.5,234,966382.0,0.0000185180924746
ENST00000393394.5,234,966385.0,0.0153034301474690
ENST00000393394.5,234,966387.0,0.0008749694097787
ENST00000393394.5,234,966390.0,0.0020395952742547
ENST00000393394.5,234,966393.0,0.0000692798785167
ENST00000393394.5,234,966398.0,0.0045296549797058
ENST00000393394.5,234,966350.0,0.0000000153248862
ENST00000393394.5,234,966399.0,0.0003043108154088
ENST00000393394.5,234,966343.0,0.0000362128266715
ENST00000393394.5,234,966332.0,0.0002146123297280
ENST00000393394.5,234,966269.0,0.0000340328333550
ENST00000393394.5,234,966275.0,0.0003995289152954
ENST00000393394.5,234,966285.0,0.0000104210630525
ENST00000393394.5,234,966287.0,0.0003822603903245
ENST00000393394.5,234,966292.0,0.0016507209511474
ENST00000393394.5,234,966297.0,0.0000875168479979
ENST00000393394.5,234,966308.0,0.0412741936743259
ENST00000393394.5,234,966309.0,0.0004034304292873
ENST00000393394.5,234,966311.0,0.0001941113296198
ENST00000393394.5,234,966313.0,0.0000154377976287
ENST00000393394.5,234,966317.0,0.0001335681881756
ENST00000393394.5,234,966320.0,0.0000128596884679
ENST00000393394.5,234,966327.0,0.0000047967955652
ENST00000393394.5,234,966328.0,0.0015059807337821
ENST00000393394.5,234,966331.0,0.0000002758445987
ENST00000393394.5,234,966333.0,0.0003514769487083
ENST00000393394.5,234,966407.0,0.0003760998952202
ENST00000393394.5,234,966408.0,0.0020423361565918
ENST00000393394.5,234,966412.0,0.0055247275158763
ENST00000393394.5,234,966557.0,0.0000055673431234
ENST00000393394.5,234,966558.0,0.0318952053785324
ENST00000393394.5,234,966559.0,0.0013199684908614
ENST00000393394.5,234,966565.0,0.0000160297204275
ENST00000393394.5,234,966569.0,0.0000028821523301
ENST00000393394.5,234,966573.0,0.0002288876275998
ENST00000393394.5,234,966581.0,0.1150967702269554
ENST00000393394.5,234,966587.0,0.0013944553211331
ENST00000393394.5,234,966591.0,0.0021656136959791
ENST00000393394.5,234,966594.0,0.0027431049384177
ENST00000393394.5,234,966597.0,0.0014595913235098
ENST00000393394.5,234,966609.0,0.0154316434636712
ENST00000393394.5,234,966628.0,0.0002010191092268
ENST00000393394.5,234,966629.0,0.0145055763423443
ENST00000393394.5,234,966632.0,0.0001039308917825
ENST00000393394.5,234,966550.0,0.0009279559599236
ENST00000393394.5,234,966541.0,0.0002088325127261
ENST00000393394.5,234,966537.0,0.0002512385253794
ENST00000393394.5,234,966530.0,0.0051246793009341
ENST00000393394.5,234,966424.0,0.0002732591237873
ENST00000393394.5,234,966438.0,0.0000020223410502
ENST00000393394.5,234,966444.0,0.0000289343879558
ENST00000393394.5,234,966453.0,0.0001684089802438
ENST00000393394.5,234,966467.0,0.0001962546812138
ENST00000393394.5,234,966468.0,0.0016310851788148
ENST00000393394.5,234,966470.0,0.0008970422786660
ENST00000393394.5,234,966268.0,0.0043516713194549
ENST00000393394.5,234,966473.0,0.0238339956849813
ENST00000393394.5,234,966476.0,0.0000990093103610
ENST00000393394.5,234,966484.0,0.0022922744974494
ENST00000393394.5,234,966491.0,0.0000637040575384
ENST00000393394.5,234,966498.0,0.0000049880818551
ENST00000393394.5,234,966500.0,0.0074187805876136
ENST00000393394.5,234,966503.0,0.0569326020777225
ENST00000393394.5,234,966505.0,0.0000332461386279
ENST00000393394.5,234,966474.0,0.0000623580635875
ENST00000393394.5,234,966260.0,0.0001255604875041
ENST00000393394.5,234,966254.0,0.0106735769659281
ENST00000393394.5,234,966245.0,0.0007915236637928
ENST00000393394.5,234,966044.0,0.0055517908185720
ENST00000393394.5,234,966045.0,0.0007737708510831
ENST00000393394.5,234,966048.0,0.0013758726418018
ENST00000393394.5,234,966057.0,0.0337699092924595
ENST00000393394.5,234,966059.0,0.0051409299485385
ENST00000393394.5,234,966062.0,0.0026569482870400
ENST00000393394.5,234,966068.0,0.0015693950699642
ENST00000393394.5,234,966070.0,0.0000122209867186
ENST00000393394.5,234,966071.0,0.0361693054437637
ENST00000393394.5,234,966072.0,0.0000067031792241
ENST00000393394.5,234,966074.0,0.0013565665576607
ENST00000393394.5,234,966075.0,0.0004032470169477
ENST00000393394.5,234,966080.0,0.0005617847200483
ENST00000393394.5,234,966082.0,0.0000524458118889
ENST00000393394.5,234,966086.0,0.0000203261261049
ENST00000393394.5,234,966041.0,0.0002722986682784
ENST00000393394.5,234,966036.0,0.0000008961461617
ENST00000393394.5,234,966034.0,0.0027477932162583
ENST00000393394.5,234,966032.0,0.0927943438291550
ENST00000393394.5,234,965977.0,0.0008713427814655
ENST00000393394.5,234,965980.0,0.0012155279982835
ENST00000393394.5,234,965983.0,0.0073398244567215
ENST00000393394.5,234,965984.0,0.0005203972104937
ENST00000393394.5,234,965988.0,0.0000167593389051
ENST00000393394.5,234,965996.0,0.0001194304786623
ENST00000393394.5,234,966005.0,0.0000118730849863
ENST00000393394.5,234,966088.0,0.0000417574265157
ENST00000393394.5,234,966007.0,0.0000002039529363
ENST00000393394.5,234,966013.0,0.2927944660186768
ENST00000393394.5,234,966017.0,0.0000407610714319
ENST00000393394.5,234,966018.0,0.0000084331522885
ENST00000393394.5,234,966020.0,0.0000801667119958
ENST00000393394.5,234,966023.0,0.0002180116134696
ENST00000393394.5,234,966025.0,0.0000072771995292
ENST00000393394.5,234,966026.0,0.0322883389890194
ENST00000393394.5,234,966011.0,0.0000517409498570
ENST00000393394.5,234,966643.0,0.0003467218193691
ENST00000393394.5,234,966089.0,0.0037519773468375
ENST00000393394.5,234,966094.0,0.0030314328614622
ENST00000393394.5,234,966186.0,0.0000929452289711
ENST00000393394.5,234,966187.0,0.0013019987381995
ENST00000393394.5,234,966193.0,0.0000117772960948
ENST00000393394.5,234,966194.0,0.0000037935142245
ENST00000393394.5,234,966195.0,0.0003552262205631
ENST00000393394.5,234,966199.0,0.0000049339764701
ENST00000393394.5,234,966200.0,0.3397648632526398
ENST00000393394.5,234,966207.0,0.0000026504706057
ENST00000393394.5,234,966209.0,0.0015199728077278
ENST00000393394.5,234,967177.0,0.0015377473318949
ENST00000393394.5,234,966224.0,0.0002020263636950
ENST00000393394.5,234,966227.0,0.0000010592424360
ENST00000393394.5,234,966229.0,0.0000000606725195
ENST00000393394.5,234,966239.0,0.0031346615869552
ENST00000393394.5,234,966244.0,0.0053735543042421
ENST00000393394.5,234,966183.0,0.0052614584565163
ENST00000393394.5,234,966180.0,0.0002662995830178
ENST00000393394.5,234,966166.0,0.0001529608853161
ENST00000393394.5,234,966165.0,0.0012447846820578
ENST00000393394.5,234,966095.0,0.0000072030443334
ENST00000393394.5,234,966101.0,0.0000012390175925
ENST00000393394.5,234,966104.0,0.0000038402263272
ENST00000393394.5,234,966106.0,0.0007872926071286
ENST00000393394.5,234,966125.0,0.0003862053272314
ENST00000393394.5,234,966126.0,0.3179483413696289
ENST00000393394.5,234,966127.0,0.0000729063249310
ENST00000393394.5,234,966091.0,0.0003373605140951
ENST00000393394.5,234,966129.0,0.0000686380008119
ENST00000393394.5,234,966146.0,0.0000230039640883
ENST00000393394.5,234,966147.0,0.0000021446701339
ENST00000393394.5,234,966154.0,0.0000486204153276
ENST00000393394.5,234,966157.0,0.0001611737679923
ENST00000393394.5,234,966161.0,0.0000044517860260
ENST00000393394.5,234,966162.0,0.0012093713739887
ENST00000393394.5,234,966164.0,0.0000173318749148
ENST00000393394.5,234,966130.0,0.0000092346654128
ENST00000393394.5,234,967180.0,0.0932810008525848
ENST00000222329.8,2631,101012.0,0.0001839676115196
ENST00000222329.8,2631,101014.0,0.0075154663063586
ENST00000222329.8,2631,101010.0,0.1033253148198128
ENST00000222329.8,2631,101016.0,0.0000973213973339
ENST00000222329.8,2631,101018.0,0.0221273172646761
ENST00000222329.8,2631,101004.0,0.0068195899948478
ENST00000222329.8,2631,101003.0,0.0183140020817518
ENST00000222329.8,2631,100968.0,0.0254394449293613
ENST00000222329.8,2631,100998.0,0.0062321978621185
ENST00000222329.8,2631,100996.0,0.0038590077310801
ENST00000222329.8,2631,100995.0,0.0016687536844984
ENST00000222329.8,2631,100993.0,0.0054790279828012
ENST00000222329.8,2631,100991.0,0.0000816917745396
ENST00000222329.8,2631,101020.0,0.0000000000023918
ENST00000222329.8,2631,100988.0,0.0067531564272940
ENST00000222329.8,2631,100986.0,0.0727534666657448
ENST00000222329.8,2631,100979.0,0.0103845158591866
ENST00000222329.8,2631,100978.0,0.0020979023538530
ENST00000222329.8,2631,100973.0,0.0006884082104079
ENST00000222329.8,2631,100972.0,0.0000987967287074
ENST00000222329.8,2631,100970.0,0.0041872654110193
ENST00000222329.8,2631,100999.0,0.2040039449930191
ENST00000222329.8,2631,100989.0,0.0028818550053984
ENST00000523944.5,3348,103473.0,0.0003199082566425
ENST00000523944.5,3348,103472.0,0.0134024107828736
ENST00000523944.5,3348,103470.0,0.0012108191149309
ENST00000523944.5,3348,103462.0,0.0006139032775536
ENST00000523944.5,3348,103463.0,0.0124442726373672
ENST00000523944.5,3348,103460.0,0.0188584253191948
ENST00000523944.5,3348,103457.0,0.0000082999158622
ENST00000523944.5,3348,103448.0,0.0000005040257065
ENST00000523944.5,3348,103449.0,0.0001682807196630
ENST00000523944.5,3348,103444.0,0.0044802529737353
ENST00000523944.5,3348,103451.0,0.0007067786646076
ENST00000523944.5,3348,103424.0,0.2103696614503860
ENST00000523944.5,3348,103436.0,0.0013148566940799
ENST00000523944.5,3348,103388.0,0.0001511371665401
ENST00000523944.5,3348,103391.0,0.3033047914505005
ENST00000523944.5,3348,103394.0,0.0004693861992564
ENST00000523944.5,3348,103397.0,0.0000248650103458
ENST00000523944.5,3348,103399.0,0.0018223649822176
ENST00000523944.5,3348,103401.0,0.2148915678262711
ENST00000523944.5,3348,103405.0,0.0016563421813771
ENST00000523944.5,3348,103406.0,0.0402876362204552
ENST00000523944.5,3348,103409.0,0.0753529965877533
ENST00000523944.5,3348,103410.0,0.0006058256840333
ENST00000523944.5,3348,103412.0,0.0028885577339679
ENST00000523944.5,3348,103419.0,0.1178661808371544
ENST00000523944.5,3348,103422.0,0.0022710789926350
ENST00000523944.5,3348,103474.0,0.0025369750801474
ENST00000523944.5,3348,103431.0,0.1518369168043137
ENST00000523944.5,3348,103442.0,0.0016759511781856
ENST00000523944.5,3348,103476.0,0.0084870290011168
ENST00000262105.6,2540,103540.0,0.0000004023793565
ENST00000262105.6,2540,103554.0,0.0000007107202578
ENST00000262105.6,2540,103552.0,0.0000448716455139
ENST00000262105.6,2540,103555.0,0.0808448046445847
ENST00000262105.6,2540,103546.0,0.0120043531060219
ENST00000262105.6,2540,103547.0,0.0000991826163954
ENST00000262105.6,2540,103556.0,0.1057238802313805
ENST00000262105.6,2540,103538.0,0.0032334127463400
ENST00000262105.6,2540,103550.0,0.0001502478698967
ENST00000262105.6,2540,103566.0,0.0014614375540987
ENST00000262105.6,2540,103564.0,0.0538786090910435
ENST00000262105.6,2540,103523.0,0.0036665240768343
ENST00000262105.6,2540,103565.0,0.0000058287009779
ENST00000262105.6,2540,103498.0,0.0004615235666279
ENST00000262105.6,2540,103510.0,0.0017378249904141
ENST00000262105.6,2540,103493.0,0.0000285499390884
ENST00000262105.6,2540,103509.0,0.2138162106275558
ENST00000262105.6,2540,103492.0,0.0002323726657778
ENST00000262105.6,2540,103529.0,0.0000830869103083
ENST00000262105.6,2540,103499.0,0.0160945523530245
ENST00000262105.6,3426,103570.0,0.0008358158520423
ENST00000262105.6,3426,103560.0,0.0007582511752844
ENST00000262105.6,3426,103567.0,0.3327103853225708
ENST00000262105.6,3426,103552.0,0.0001715144608170
ENST00000262105.6,3426,103565.0,0.2015719413757324
ENST00000262105.6,3426,103555.0,0.1773665845394135
ENST00000262105.6,3426,103568.0,0.0002975085517392
ENST00000262105.6,3426,103572.0,0.0014545593876392
ENST00000262105.6,3426,103530.0,0.0157006364315748
ENST00000262105.6,3426,103547.0,0.0000018861369426
ENST00000262105.6,3426,103497.0,0.0000454716973763
ENST00000262105.6,3426,103499.0,0.0003690094163176
ENST00000262105.6,3426,103500.0,0.0294626243412495
ENST00000262105.6,3426,103501.0,0.0045285006053746
ENST00000262105.6,3426,103506.0,0.0362099781632423
ENST00000262105.6,3426,103509.0,0.0138962296769023
ENST00000262105.6,3426,103518.0,0.0000711883694748
ENST00000262105.6,3426,103526.0,0.0149159375578165
ENST00000262105.6,3426,103527.0,0.1843909770250320
ENST00000262105.6,3426,103578.0,0.0002219964371761
ENST00000262105.6,3426,103532.0,0.0144572528079152
ENST00000262105.6,3426,103533.0,0.0011500726686791
ENST00000262105.6,3426,103534.0,0.2470140755176544
ENST00000262105.6,3426,103536.0,0.0093925064429641
ENST00000262105.6,3426,103537.0,0.0215561874210835
ENST00000262105.6,3426,103539.0,0.0044170380569994
ENST00000262105.6,3426,103545.0,0.0017886244459078
ENST00000262105.6,3426,103549.0,0.0000111143235699
ENST00000262105.6,3426,103579.0,0.0268562734127045
ENST00000394670.8,2043,111556.0,0.2148763090372086
ENST00000394670.8,2043,111540.0,0.0023818337358534
ENST00000394670.8,2043,111576.0,0.2849199175834656
ENST00000394670.8,2043,111570.0,0.0048362854868174
ENST00000394670.8,2043,111541.0,0.0005055285873823
ENST00000394670.8,2043,111543.0,0.0132342996075749
ENST00000394670.8,2043,111547.0,0.0001851905981312
ENST00000394670.8,2043,111548.0,0.0012169633992016
ENST00000394670.8,2043,111563.0,0.0000112672541945
ENST00000394670.8,2043,111549.0,0.0063484017737210
ENST00000394670.8,2043,111550.0,0.2179802656173706
ENST00000394670.8,2043,111539.0,0.0496830008924007
ENST00000394670.8,2043,111552.0,0.0000606830508332
ENST00000394670.8,2043,111553.0,0.0005857811192982
ENST00000394670.8,2043,111561.0,0.0000027648061405
ENST00000394670.8,2043,111554.0,0.0569098107516766
ENST00000394670.8,2043,111560.0,0.0003731255710591
ENST00000394670.8,2043,111537.0,0.2492366582155228
ENST00000394670.8,2043,111472.0,0.0009202557848766
ENST00000394670.8,2043,111533.0,0.0052707106806338
ENST00000394670.8,2043,111474.0,0.0003626963589340
ENST00000394670.8,2043,111476.0,0.0097898179665208
ENST00000394670.8,2043,111477.0,0.0001498762721894
ENST00000394670.8,2043,111478.0,0.0002854828198906
ENST00000394670.8,2043,111479.0,0.0029855584725738
ENST00000394670.8,2043,111481.0,0.0632214024662971
ENST00000394670.8,2043,111484.0,0.3222222328186035
ENST00000394670.8,2043,111493.0,0.1586686670780182
ENST00000394670.8,2043,111497.0,0.0019371777307242
ENST00000394670.8,2043,111500.0,0.0005303790676408
ENST00000394670.8,2043,111503.0,0.0033376761712134
ENST00000394670.8,2043,111505.0,0.0405145920813084
ENST00000394670.8,2043,111510.0,0.1226076856255531
ENST00000394670.8,2043,111513.0,0.0016504208324477
ENST00000394670.8,2043,111516.0,0.0015746684512123
ENST00000394670.8,2043,111518.0,0.3012935221195221
ENST00000394670.8,2043,111521.0,0.2030551135540009
ENST00000394670.8,2043,111579.0,0.0000714650668669
ENST00000394670.8,2043,111585.0,0.0024133550468832
ENST00000394670.8,2043,111534.0,0.0370392762124538
ENST00000394670.8,2043,111580.0,0.1927741467952728
ENST00000499810.6,1901,136121.0,0.2198026478290558
ENST00000499810.6,1901,136098.0,0.0526568926870823
ENST00000499810.6,1901,136097.0,0.2638053894042969
ENST00000499810.6,1901,136096.0,0.2400104403495789
ENST00000499810.6,1901,136095.0,0.1565805226564407
ENST00000499810.6,1901,136094.0,0.0905174836516380
ENST00000499810.6,1901,136092.0,0.2090865671634674
ENST00000499810.6,1901,136090.0,0.2630547285079956
ENST00000499810.6,1901,136089.0,0.1933692991733551
ENST00000499810.6,1901,136088.0,0.1195596605539322
ENST00000499810.6,1901,136087.0,0.0831401348114014
ENST00000499810.6,1901,136134.0,0.2859518826007843
ENST00000499810.6,1901,136086.0,0.0576028674840927
ENST00000499810.6,1901,136085.0,0.1808683276176453
ENST00000499810.6,1901,136083.0,0.1326515525579453
ENST00000499810.6,1901,136082.0,0.2410258054733276
ENST00000499810.6,1901,136081.0,0.2360214740037918
ENST00000499810.6,1901,136079.0,0.0204056892544031
ENST00000499810.6,1901,136078.0,0.2756744623184204
ENST00000499810.6,1901,136077.0,0.1575190573930740
ENST00000499810.6,1901,136076.0,0.3027573823928833
ENST00000499810.6,1901,136074.0,0.1981946378946304
ENST00000499810.6,1901,136099.0,0.1024445965886116
ENST00000499810.6,1901,136124.0,0.3543858528137207
ENST00000499810.6,1901,136100.0,0.3059307932853699
ENST00000499810.6,1901,136102.0,0.3019249439239502
ENST00000499810.6,1901,136120.0,0.3502334356307983
ENST00000499810.6,1901,136125.0,0.2305176109075546
ENST00000499810.6,1901,136119.0,0.2492508441209793
ENST00000499810.6,1901,136118.0,0.2238829582929611
ENST00000499810.6,1901,136117.0,0.2605545818805695
ENST00000499810.6,1901,136126.0,0.0082000624388456
ENST00000499810.6,1901,136116.0,0.0773219093680382
ENST00000499810.6,1901,136115.0,0.0469075739383698
ENST00000499810.6,1901,136128.0,0.2197356224060059
ENST00000499810.6,1901,136114.0,0.2133212685585022
ENST00000499810.6,1901,136101.0,0.2177238166332245
ENST00000499810.6,1901,136112.0,0.1926846504211426
ENST00000499810.6,1901,136111.0,0.0136694377288222
ENST00000499810.6,1901,136131.0,0.0463440120220184
ENST00000499810.6,1901,136110.0,0.2868956029415131
ENST00000499810.6,1901,136133.0,0.3000227212905884
ENST00000499810.6,1901,136107.0,0.0051147821359336
ENST00000499810.6,1901,136106.0,0.2729292809963226
ENST00000499810.6,1901,136105.0,0.2588854432106018
ENST00000499810.6,1901,136073.0,0.2074877321720123
ENST00000499810.6,1901,136104.0,0.3531953394412994
ENST00000499810.6,1901,136103.0,0.4033291637897491
ENST00000499810.6,1901,136130.0,0.0926503762602806
ENST00000499810.6,1901,136072.0,0.2565214931964874
ENST00000499810.6,1901,136027.0,0.1390411704778671
ENST00000499810.6,1901,136048.0,0.3501990437507629
ENST00000499810.6,1901,136055.0,0.2906984984874725
ENST00000499810.6,1901,136032.0,0.1751127094030380
ENST00000499810.6,1901,136054.0,0.0953218489885330
ENST00000499810.6,1901,136033.0,0.0778463482856750
ENST00000499810.6,1901,136034.0,0.1558008641004562
ENST00000499810.6,1901,136053.0,0.1012598201632500
ENST00000499810.6,1901,136052.0,0.2218465656042099
ENST00000499810.6,1901,136051.0,0.0238904971629381
ENST00000499810.6,1901,136050.0,0.0381797440350056
ENST00000499810.6,1901,136056.0,0.2509416639804840
ENST00000499810.6,1901,136035.0,0.4096320867538452
ENST00000499810.6,1901,136071.0,0.2101612687110901
ENST00000499810.6,1901,136036.0,0.0417171344161034
ENST00000499810.6,1901,136047.0,0.3010354936122894
ENST00000499810.6,1901,136037.0,0.2664522230625153
ENST00000499810.6,1901,136046.0,0.1854187697172165
ENST00000499810.6,1901,136045.0,0.0524176247417927
ENST00000499810.6,1901,136044.0,0.1122230812907219
ENST00000499810.6,1901,136043.0,0.2211678475141525
ENST00000499810.6,1901,136040.0,0.2613317370414734
ENST00000499810.6,1901,136049.0,0.1395411491394043
ENST00000499810.6,1901,136042.0,0.1744168698787689
ENST00000499810.6,1901,136057.0,0.2814992368221283
ENST00000499810.6,1901,136059.0,0.0217870343476534
ENST00000499810.6,1901,136070.0,0.1571354717016220
ENST00000499810.6,1901,136028.0,0.0946713835000992
ENST00000499810.6,1901,136069.0,0.0889157131314278
ENST00000499810.6,1901,136029.0,0.2688973248004913
ENST00000499810.6,1901,136058.0,0.3069935142993927
ENST00000499810.6,1901,136066.0,0.2286023944616318
ENST00000499810.6,1901,136065.0,0.2876424789428711
ENST00000499810.6,1901,136030.0,0.0328554660081863
ENST00000499810.6,1901,136041.0,0.1877232342958450
ENST00000499810.6,1901,136031.0,0.2729149758815765
ENST00000499810.6,1901,136063.0,0.3155584037303925
ENST00000499810.6,1901,136062.0,0.1172624975442886
ENST00000499810.6,1901,136061.0,0.0550519190728664
ENST00000499810.6,1901,136060.0,0.2655104100704193
ENST00000499810.6,2750,136149.0,0.0016236703377217
ENST00000499810.6,2750,136131.0,0.0000217412689381
ENST00000499810.6,2750,136147.0,0.0002809830475599
ENST00000499810.6,2750,136028.0,0.0000344138970831
ENST00000499810.6,2750,136136.0,0.0000045857473197
ENST00000499810.6,2750,136146.0,0.0002700534823816
ENST00000499810.6,2750,136126.0,0.0190069004893303
ENST00000499810.6,2750,136137.0,0.0074862050823867
ENST00000499810.6,2750,136120.0,0.1674738824367523
ENST00000499810.6,2750,136130.0,0.0000008675754657
ENST00000499810.6,2750,136159.0,0.0567766167223454
ENST00000499810.6,2750,136113.0,0.0068193580955267
ENST00000499810.6,2750,136074.0,0.0001990532764466
ENST00000499810.6,2750,136075.0,0.0214932691305876
ENST00000499810.6,2750,136069.0,0.0000000493870367
ENST00000499810.6,2750,136077.0,0.0000130878579512
ENST00000499810.6,2750,136066.0,0.0700920522212982
ENST00000499810.6,2750,136041.0,0.0007712873048149
ENST00000499810.6,2750,136087.0,0.0000463659016532
ENST00000499810.6,2750,136094.0,0.0008399836369790
ENST00000499810.6,2750,136082.0,0.0003164438530803
ENST00000499810.6,2750,136144.0,0.0000672525129630
ENST00000499810.6,2750,136053.0,0.0023680089507252
ENST00000499810.6,2750,136152.0,0.0005754760350101
ENST00000499810.6,3008,136145.0,0.2193170785903931
ENST00000499810.6,3008,136161.0,0.0026490970049053
ENST00000499810.6,3008,136157.0,0.0010747853666544
ENST00000499810.6,3008,136152.0,0.0382945761084557
ENST00000499810.6,3008,136176.0,0.0000047750199883
ENST00000499810.6,3008,136177.0,0.1348414868116379
ENST00000499810.6,3008,136174.0,0.2403854727745056
ENST00000499810.6,3008,136162.0,0.1563234776258469
ENST00000499810.6,3008,136147.0,0.0000236205487454
ENST00000499810.6,3008,136149.0,0.1121733188629150
ENST00000499810.6,3008,136164.0,0.0667925998568535
ENST00000499810.6,3008,136155.0,0.2016687542200089
ENST00000499810.6,3008,136170.0,0.0510573536157608
ENST00000499810.6,3008,136144.0,0.1976248174905777
ENST00000499810.6,3008,136086.0,0.0065088192932308
ENST00000499810.6,3008,136141.0,0.0715183168649673
ENST00000499810.6,3008,136033.0,0.0000215202999243
ENST00000499810.6,3008,136049.0,0.0001773889089236
ENST00000499810.6,3008,136052.0,0.0037151919677854
ENST00000499810.6,3008,136053.0,0.0261138640344143
ENST00000499810.6,3008,136063.0,0.0323080569505692
ENST00000499810.6,3008,136066.0,0.0558451488614082
ENST00000499810.6,3008,136070.0,0.0122191831469536
ENST00000499810.6,3008,136072.0,0.1555079966783524
ENST00000499810.6,3008,136074.0,0.0648530721664429
ENST00000499810.6,3008,136178.0,0.0002036672376562
ENST00000499810.6,3008,136105.0,0.0140273142606020
ENST00000499810.6,3008,136106.0,0.0010968721471727
ENST00000499810.6,3008,136120.0,0.0000015277147440
ENST00000499810.6,3008,136126.0,0.0012932989047840
ENST00000499810.6,3008,136130.0,0.3099581003189087
ENST00000499810.6,3008,136131.0,0.0055863875895739
ENST00000499810.6,3008,136136.0,0.0710669457912445
ENST00000499810.6,3008,136137.0,0.1612787246704102
ENST00000499810.6,3008,136138.0,0.0492093935608864
ENST00000499810.6,3008,136142.0,0.0000479475711472
ENST00000499810.6,3008,136180.0,0.2554399669170380
ENST00000373365.4,723,148139.0,0.2295276820659637
ENST00000373365.4,723,148260.0,0.1545679420232773
ENST00000373365.4,723,148259.0,0.3582321107387543
ENST00000373365.4,723,148258.0,0.1894305050373077
ENST00000373365.4,723,148313.0,0.2283529639244080
ENST00000373365.4,723,148256.0,0.2865633368492126
ENST00000373365.4,723,148316.0,0.2732097506523132
ENST00000373365.4,723,148251.0,0.0371111743152142
ENST00000373365.4,723,148250.0,0.0011283321073279
ENST00000373365.4,723,148248.0,0.0090459492057562
ENST00000373365.4,723,148318.0,0.0009801464620978
ENST00000373365.4,723,148247.0,0.0298894308507442
ENST00000373365.4,723,148246.0,0.0011929827742279
ENST00000373365.4,723,148245.0,0.1919054836034775
ENST00000373365.4,723,148244.0,0.0217451397329569
ENST00000373365.4,723,148243.0,0.2026655226945877
ENST00000373365.4,723,148241.0,0.2751635909080505
ENST00000373365.4,723,148237.0,0.0115061309188604
ENST00000373365.4,723,148219.0,0.2429845482110977
ENST00000373365.4,723,148323.0,0.2569868564605713
ENST00000373365.4,723,148291.0,0.4023373425006866
ENST00000373365.4,723,148321.0,0.3006708025932312
ENST00000373365.4,723,148223.0,0.0000597313664912
ENST00000373365.4,723,148227.0,0.3069772422313690
ENST00000373365.4,723,148312.0,0.2455245703458786
ENST00000373365.4,723,148229.0,0.2173276394605637
ENST00000373365.4,723,148320.0,0.0836082398891449
ENST00000373365.4,723,148232.0,0.3869936466217041
ENST00000373365.4,723,148233.0,0.1452634930610657
ENST00000373365.4,723,148235.0,0.0055128517560661
ENST00000373365.4,723,148236.0,0.1435435712337494
ENST00000373365.4,723,148319.0,0.2758764624595642
ENST00000373365.4,723,148230.0,0.2695991992950439
ENST00000373365.4,723,148217.0,0.2995133996009827
ENST00000373365.4,723,148261.0,0.2449504435062408
ENST00000373365.4,723,148263.0,0.2506736218929291
ENST00000373365.4,723,148293.0,0.0072737839072943
ENST00000373365.4,723,148290.0,0.3125369846820831
ENST00000373365.4,723,148289.0,0.0269131213426590
ENST00000373365.4,723,148288.0,0.3257417082786560
ENST00000373365.4,723,148286.0,0.0007584145059809
